1940 07 12 03,20,NaN,90000,0,1026,1,35,0,NaN,NaN,NaN,NaN,NaN
1940 07 12 03,20,NaN,80000,0,1983,1,10,0,NaN,NaN,NaN,NaN,NaN
1940 07 12 03,10,NaN,70000,0,3045,1,-51,1,NaN,NaN,NaN,NaN,NaN
1940 07 12 03,20,NaN,60000,0,4238,1,-115,1,NaN,NaN,NaN,NaN,NaN
1940 07 12 03,10,NaN,50000,0,5612,1,-195,1,NaN,NaN,NaN,NaN,NaN
1940 07 12 03,10,NaN,40000,0,7239,1,-287,1,NaN,NaN,NaN,NaN,NaN
1940 07 12 03,10,NaN,30000,0,9231,1,-447,1,NaN,NaN,NaN,NaN,NaN
1940 07 12 03,10,NaN,20000,0,11924,1,-436,1,NaN,NaN,NaN,NaN,NaN
1940 07 12 03,10,NaN,10000,0,16592,1,-485,1,NaN,NaN,NaN,NaN,NaN
1940 07 13 03,20,NaN,90000,0,1048,1,32,0,NaN,NaN,NaN,NaN,NaN
1940 07 13 03,20,NaN,80000,0,2008,1,9,0,NaN,NaN,NaN,NaN,NaN
1940 07 13 03,10,NaN,70000,0,3066,1,-60,1,NaN,NaN,NaN,NaN,NaN
1940 07 13 03,20,NaN,60000,0,4256,1,-130,1,NaN,NaN,NaN,NaN,NaN
1940 07 13 03,10,NaN,50000,0,5624,1,-214,1,NaN,NaN,NaN,NaN,NaN
1940 07 13 03,10,NaN,40000,0,7232,1,-331,1,NaN,NaN,NaN,NaN,NaN
1940 07 13 03,10,NaN,30000,0,9184,1,-488,1,NaN,NaN,NaN,NaN,NaN
1940 07 13 03,10,NaN,20000,0,11875,1,-434,1,NaN,NaN,NaN,NaN,NaN
1940 07 13 17,10,NaN,50000,0,5721,1,-130,1,NaN,NaN,NaN,NaN,NaN
1940 07 13 17,10,NaN,40000,0,7374,1,-270,1,NaN,NaN,NaN,NaN,NaN
1940 07 13 17,10,NaN,30000,0,9385,1,-411,1,NaN,NaN,NaN,NaN,NaN
1940 07 13 17,10,NaN,20000,0,12064,1,-468,1,NaN,NaN,NaN,NaN,NaN
1940 07 14 03,20,NaN,90000,0,1026,1,120,0,NaN,NaN,NaN,NaN,NaN
1940 07 14 03,20,NaN,80000,0,1991,1,53,0,NaN,NaN,NaN,NaN,NaN
1940 07 14 03,10,NaN,70000,0,3081,1,-3,1,NaN,NaN,NaN,NaN,NaN
1940 07 14 03,20,NaN,60000,0,4294,1,-94,1,NaN,NaN,NaN,NaN,NaN
1940 07 14 03,10,NaN,50000,0,5691,1,-158,1,NaN,NaN,NaN,NaN,NaN
1940 07 14 03,10,NaN,40000,0,7332,1,-280,1,NaN,NaN,NaN,NaN,NaN
1940 07 14 03,10,NaN,30000,0,9335,1,-427,1,NaN,NaN,NaN,NaN,NaN
1940 07 14 17,10,NaN,50000,0,5755,1,-137,1,NaN,NaN,NaN,NaN,NaN
1940 07 14 17,10,NaN,40000,0,7417,1,-240,1,NaN,NaN,NaN,NaN,NaN
1940 07 14 17,10,NaN,30000,0,9457,1,-382,1,NaN,NaN,NaN,NaN,NaN
1940 07 14 17,10,NaN,20000,0,12152,1,-511,1,NaN,NaN,NaN,NaN,NaN
1940 07 15 03,20,NaN,90000,0,1014,1,169,0,NaN,NaN,NaN,NaN,NaN
1940 07 15 03,20,NaN,80000,0,2005,1,120,0,NaN,NaN,NaN,NaN,NaN
1940 07 15 03,10,NaN,70000,0,3101,1,-20,1,NaN,NaN,NaN,NaN,NaN
1940 07 15 03,20,NaN,60000,0,4330,1,-50,1,NaN,NaN,NaN,NaN,NaN
1940 07 15 03,10,NaN,50000,0,5745,1,-116,1,NaN,NaN,NaN,NaN,NaN
1940 07 15 03,10,NaN,40000,0,7418,1,-231,1,NaN,NaN,NaN,NaN,NaN
1940 07 15 03,10,NaN,30000,0,9457,1,-397,1,NaN,NaN,NaN,NaN,NaN
1940 07 15 03,10,NaN,20000,0,12126,1,-499,1,NaN,NaN,NaN,NaN,NaN
1940 07 15 17,10,NaN,50000,0,5693,1,-131,1,NaN,NaN,NaN,NaN,NaN
1940 07 15 17,10,NaN,40000,0,7359,1,-240,1,NaN,NaN,NaN,NaN,NaN
1940 07 16 03,20,NaN,90000,0,989,1,101,0,NaN,NaN,NaN,NaN,NaN
1940 07 16 03,20,NaN,80000,0,1955,1,23,0,NaN,NaN,NaN,NaN,NaN
1940 07 16 03,20,NaN,60000,0,4245,1,-70,1,NaN,NaN,NaN,NaN,NaN
1940 07 16 03,10,NaN,50000,0,5643,1,-153,1,NaN,NaN,NaN,NaN,NaN
1940 07 16 03,10,NaN,40000,0,7296,1,-270,1,NaN,NaN,NaN,NaN,NaN
1940 07 16 03,10,NaN,30000,0,9297,1,-442,1,NaN,NaN,NaN,NaN,NaN
1940 07 16 03,10,NaN,20000,0,11974,1,-450,1,NaN,NaN,NaN,NaN,NaN
1940 07 16 17,10,NaN,50000,0,5630,1,-165,1,NaN,NaN,NaN,NaN,NaN
1940 07 16 17,10,NaN,40000,0,7274,1,-265,1,NaN,NaN,NaN,NaN,NaN
1940 07 16 17,10,NaN,30000,0,9292,1,-410,1,NaN,NaN,NaN,NaN,NaN
1940 07 16 17,10,NaN,20000,0,12010,1,-443,1,NaN,NaN,NaN,NaN,NaN
1940 07 16 17,10,NaN,10000,0,16626,1,-490,1,NaN,NaN,NaN,NaN,NaN
1940 07 16 17,10,NaN,5000,0,21192,1,-460,1,NaN,NaN,NaN,NaN,NaN
1940 07 17 03,20,NaN,90000,0,989,1,117,0,NaN,NaN,NaN,NaN,NaN
1940 07 17 03,20,NaN,80000,0,1962,1,42,0,NaN,NaN,NaN,NaN,NaN
1940 07 17 03,10,NaN,70000,0,3036,1,-13,1,NaN,NaN,NaN,NaN,NaN
1940 07 17 03,10,NaN,50000,0,5647,1,-144,1,NaN,NaN,NaN,NaN,NaN
1940 07 17 03,10,NaN,40000,0,7292,1,-273,1,NaN,NaN,NaN,NaN,NaN
1940 07 17 03,10,NaN,30000,0,9314,1,-414,1,NaN,NaN,NaN,NaN,NaN
1940 07 17 03,10,NaN,20000,0,11984,1,-475,1,NaN,NaN,NaN,NaN,NaN
1940 07 17 03,10,NaN,10000,0,16569,1,-483,1,NaN,NaN,NaN,NaN,NaN
1940 07 17 17,10,NaN,50000,0,5660,1,-165,1,NaN,NaN,NaN,NaN,NaN
1940 07 17 17,10,NaN,40000,0,7304,1,-270,1,NaN,NaN,NaN,NaN,NaN
1940 07 17 17,10,NaN,30000,0,9306,1,-444,1,NaN,NaN,NaN,NaN,NaN
1940 07 17 17,10,NaN,20000,0,11975,1,-460,1,NaN,NaN,NaN,NaN,NaN
1940 07 18 03,20,NaN,90000,0,1029,1,95,0,NaN,NaN,NaN,NaN,NaN
1940 07 18 03,20,NaN,80000,0,1986,1,30,0,NaN,NaN,NaN,NaN,NaN
1940 07 18 03,10,NaN,70000,0,3054,1,-34,1,NaN,NaN,NaN,NaN,NaN
1940 07 18 03,20,NaN,60000,0,4257,1,-96,1,NaN,NaN,NaN,NaN,NaN
1940 07 18 03,10,NaN,50000,0,5647,1,-176,1,NaN,NaN,NaN,NaN,NaN
1940 07 18 03,10,NaN,40000,0,7276,1,-303,1,NaN,NaN,NaN,NaN,NaN
1940 07 18 03,10,NaN,30000,0,9248,1,-466,1,NaN,NaN,NaN,NaN,NaN
1940 07 18 03,10,NaN,20000,0,11911,1,-463,1,NaN,NaN,NaN,NaN,NaN
1940 07 18 03,10,NaN,10000,0,16508,1,-470,1,NaN,NaN,NaN,NaN,NaN
1940 07 18 17,10,NaN,50000,0,5672,1,-150,1,NaN,NaN,NaN,NaN,NaN
1940 07 18 17,10,NaN,40000,0,7321,1,-257,1,NaN,NaN,NaN,NaN,NaN
1940 07 18 17,10,NaN,30000,0,9357,1,-390,1,NaN,NaN,NaN,NaN,NaN
1940 07 18 17,10,NaN,20000,0,12039,1,-498,1,NaN,NaN,NaN,NaN,NaN
1940 07 19 03,20,NaN,90000,0,1023,1,95,0,NaN,NaN,NaN,NaN,NaN
1940 07 19 03,20,NaN,80000,0,1987,1,16,0,NaN,NaN,NaN,NaN,NaN
1940 07 19 03,10,NaN,70000,0,3050,1,-40,1,NaN,NaN,NaN,NaN,NaN
1940 07 19 03,20,NaN,60000,0,4256,1,-96,1,NaN,NaN,NaN,NaN,NaN
1940 07 19 03,10,NaN,50000,0,5642,1,-180,1,NaN,NaN,NaN,NaN,NaN
1940 07 19 03,10,NaN,30000,0,9274,1,-419,1,NaN,NaN,NaN,NaN,NaN
1940 07 19 03,10,NaN,20000,0,11927,1,-540,1,NaN,NaN,NaN,NaN,NaN
1940 07 19 17,10,NaN,50000,0,5743,1,-134,1,NaN,NaN,NaN,NaN,NaN
1940 07 19 17,10,NaN,40000,0,7405,1,-245,1,NaN,NaN,NaN,NaN,NaN
1940 07 20 03,20,NaN,90000,0,1066,1,150,0,NaN,NaN,NaN,NaN,NaN
1940 07 20 03,20,NaN,80000,0,2051,1,80,0,NaN,NaN,NaN,NaN,NaN
1940 07 20 03,10,NaN,50000,0,5780,1,-120,1,NaN,NaN,NaN,NaN,NaN
1940 07 20 03,10,NaN,40000,0,7452,1,-232,1,NaN,NaN,NaN,NaN,NaN
1940 07 20 03,10,NaN,20000,0,12163,1,-544,1,NaN,NaN,NaN,NaN,NaN
1940 07 20 17,10,NaN,50000,0,5735,1,-150,1,NaN,NaN,NaN,NaN,NaN
1940 07 20 17,10,NaN,40000,0,7383,1,-261,1,NaN,NaN,NaN,NaN,NaN
1940 07 20 17,10,NaN,30000,0,9400,1,-414,1,NaN,NaN,NaN,NaN,NaN
1940 07 20 17,10,NaN,20000,0,12037,1,-554,1,NaN,NaN,NaN,NaN,NaN
1940 07 21 03,20,NaN,90000,0,1052,1,125,0,NaN,NaN,NaN,NaN,NaN
1940 07 21 03,20,NaN,80000,0,2031,1,60,0,NaN,NaN,NaN,NaN,NaN
1940 07 21 03,10,NaN,70000,0,3112,1,-4,1,NaN,NaN,NaN,NaN,NaN
1940 07 21 03,20,NaN,60000,0,4330,1,-72,1,NaN,NaN,NaN,NaN,NaN
1940 07 21 03,10,NaN,50000,0,5726,1,-160,1,NaN,NaN,NaN,NaN,NaN
1940 07 21 03,10,NaN,40000,0,7374,1,-265,1,NaN,NaN,NaN,NaN,NaN
1940 07 21 03,10,NaN,30000,0,9386,1,-430,1,NaN,NaN,NaN,NaN,NaN
1940 07 21 03,10,NaN,20000,0,12030,1,-506,1,NaN,NaN,NaN,NaN,NaN
1940 07 21 17,10,NaN,50000,0,5755,1,-150,1,NaN,NaN,NaN,NaN,NaN
1940 07 21 17,10,NaN,40000,0,7405,1,-269,1,NaN,NaN,NaN,NaN,NaN
1940 07 21 17,10,NaN,30000,0,9415,1,-430,1,NaN,NaN,NaN,NaN,NaN
1940 07 21 17,10,NaN,20000,0,12052,1,-495,1,NaN,NaN,NaN,NaN,NaN
1940 07 21 17,10,NaN,10000,0,16589,1,-510,1,NaN,NaN,NaN,NaN,NaN
1940 07 23 03,20,NaN,90000,0,1030,1,111,0,NaN,NaN,NaN,NaN,NaN
1940 07 23 03,20,NaN,80000,0,2004,1,59,0,NaN,NaN,NaN,NaN,NaN
1940 07 23 03,10,NaN,70000,0,3089,1,-10,1,NaN,NaN,NaN,NaN,NaN
1940 07 23 03,20,NaN,60000,0,4316,1,-46,1,NaN,NaN,NaN,NaN,NaN
1940 07 23 03,10,NaN,30000,0,9427,1,-389,1,NaN,NaN,NaN,NaN,NaN
1940 07 23 03,10,NaN,20000,0,12085,1,-570,1,NaN,NaN,NaN,NaN,NaN
1940 07 23 17,10,NaN,50000,0,5748,1,-120,1,NaN,NaN,NaN,NaN,NaN
1940 07 23 17,10,NaN,40000,0,7420,1,-240,1,NaN,NaN,NaN,NaN,NaN
1940 07 23 17,10,NaN,30000,0,9464,1,-375,1,NaN,NaN,NaN,NaN,NaN
1940 07 23 17,10,NaN,20000,0,12136,1,-550,1,NaN,NaN,NaN,NaN,NaN
1940 07 24 03,20,NaN,90000,0,1019,1,137,0,NaN,NaN,NaN,NaN,NaN
1940 07 24 03,20,NaN,80000,0,2012,1,74,0,NaN,NaN,NaN,NaN,NaN
1940 07 24 03,10,NaN,70000,0,3101,1,-17,1,NaN,NaN,NaN,NaN,NaN
1940 07 24 03,20,NaN,60000,0,4336,1,-32,1,NaN,NaN,NaN,NaN,NaN
1940 07 24 03,10,NaN,50000,0,5754,1,-121,1,NaN,NaN,NaN,NaN,NaN
1940 07 24 03,10,NaN,40000,0,7426,1,-230,1,NaN,NaN,NaN,NaN,NaN
1940 07 24 17,10,NaN,50000,0,5765,1,-107,1,NaN,NaN,NaN,NaN,NaN
1940 07 24 17,10,NaN,40000,0,7456,1,-190,1,NaN,NaN,NaN,NaN,NaN
1940 07 24 17,10,NaN,30000,0,9539,1,-330,1,NaN,NaN,NaN,NaN,NaN
1940 07 24 17,10,NaN,20000,0,12267,1,-529,1,NaN,NaN,NaN,NaN,NaN
1940 07 24 17,10,NaN,10000,0,16692,1,-550,1,NaN,NaN,NaN,NaN,NaN
1940 07 25 03,20,NaN,90000,0,1029,1,163,0,NaN,NaN,NaN,NaN,NaN
1940 07 25 03,20,NaN,80000,0,2020,1,100,0,NaN,NaN,NaN,NaN,NaN
1940 07 25 03,10,NaN,70000,0,3113,1,-20,1,NaN,NaN,NaN,NaN,NaN
1940 07 25 03,20,NaN,60000,0,4346,1,-23,1,NaN,NaN,NaN,NaN,NaN
1940 07 25 03,10,NaN,50000,0,5778,1,-96,1,NaN,NaN,NaN,NaN,NaN
1940 07 25 03,10,NaN,40000,0,7458,1,-220,1,NaN,NaN,NaN,NaN,NaN
1940 07 25 03,10,NaN,30000,0,9525,1,-350,1,NaN,NaN,NaN,NaN,NaN
1940 07 25 17,10,NaN,50000,0,5767,1,-110,1,NaN,NaN,NaN,NaN,NaN
1940 07 25 17,10,NaN,40000,0,7452,1,-204,1,NaN,NaN,NaN,NaN,NaN
1940 07 25 17,10,NaN,30000,0,9515,1,-355,1,NaN,NaN,NaN,NaN,NaN
1940 07 25 17,10,NaN,20000,0,12209,1,-535,1,NaN,NaN,NaN,NaN,NaN
1940 07 25 17,10,NaN,10000,0,16625,1,-547,1,NaN,NaN,NaN,NaN,NaN
1940 07 26 03,20,NaN,80000,0,1984,1,114,0,NaN,NaN,NaN,NaN,NaN
1940 07 26 03,10,NaN,70000,0,3092,1,-60,1,NaN,NaN,NaN,NaN,NaN
1940 07 26 03,20,NaN,60000,0,4334,1,-15,1,NaN,NaN,NaN,NaN,NaN
1940 07 26 03,10,NaN,50000,0,5765,1,-88,1,NaN,NaN,NaN,NaN,NaN
1940 07 26 03,10,NaN,40000,0,7458,1,-200,1,NaN,NaN,NaN,NaN,NaN
1940 07 26 03,10,NaN,30000,0,9525,1,-380,1,NaN,NaN,NaN,NaN,NaN
1940 07 26 03,10,NaN,20000,0,12197,1,-530,1,NaN,NaN,NaN,NaN,NaN
1940 07 26 03,10,NaN,10000,0,16630,1,-575,1,NaN,NaN,NaN,NaN,NaN
1940 07 26 17,10,NaN,50000,0,5758,1,-110,1,NaN,NaN,NaN,NaN,NaN
1940 07 26 17,10,NaN,40000,0,7442,1,-210,1,NaN,NaN,NaN,NaN,NaN
1940 07 27 03,20,NaN,90000,0,1023,1,103,0,NaN,NaN,NaN,NaN,NaN
1940 07 27 03,20,NaN,80000,0,1994,1,45,0,NaN,NaN,NaN,NaN,NaN
1940 07 27 03,10,NaN,70000,0,3073,1,-3,1,NaN,NaN,NaN,NaN,NaN
1940 07 27 03,20,NaN,60000,0,4263,1,-60,1,NaN,NaN,NaN,NaN,NaN
1940 07 27 03,10,NaN,50000,0,5671,1,-135,1,NaN,NaN,NaN,NaN,NaN
1940 07 27 03,10,NaN,40000,0,7322,1,-240,1,NaN,NaN,NaN,NaN,NaN
1940 07 27 03,10,NaN,30000,0,9361,1,-390,1,NaN,NaN,NaN,NaN,NaN
1940 07 27 03,10,NaN,20000,0,12035,1,-495,1,NaN,NaN,NaN,NaN,NaN
1940 07 27 17,10,NaN,50000,0,5684,1,-165,1,NaN,NaN,NaN,NaN,NaN
1940 07 27 17,10,NaN,40000,0,7341,1,-239,1,NaN,NaN,NaN,NaN,NaN
1940 07 27 17,10,NaN,30000,0,9385,1,-365,1,NaN,NaN,NaN,NaN,NaN
1940 07 27 17,10,NaN,20000,0,12087,1,-540,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 03,20,NaN,90000,0,1061,1,80,0,NaN,NaN,NaN,NaN,NaN
1940 07 28 03,20,NaN,80000,0,2019,1,9,0,NaN,NaN,NaN,NaN,NaN
1940 07 28 03,10,NaN,70000,0,3081,1,-38,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 03,20,NaN,60000,0,4289,1,-85,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 03,10,NaN,50000,0,5675,1,-193,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 03,10,NaN,40000,0,7299,1,-258,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 03,10,NaN,30000,0,9318,1,-404,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 03,10,NaN,20000,0,12010,1,-452,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 03,10,NaN,10000,0,16582,1,-495,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 17,10,NaN,50000,0,5697,1,-180,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 17,10,NaN,40000,0,7326,1,-297,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 17,10,NaN,30000,0,9312,1,-445,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 17,10,NaN,20000,0,12008,1,-432,1,NaN,NaN,NaN,NaN,NaN
1940 07 28 17,10,NaN,10000,0,16604,1,-495,1,NaN,NaN,NaN,NaN,NaN
1940 07 29 03,20,NaN,90000,0,1069,1,90,0,NaN,NaN,NaN,NaN,NaN
1940 07 29 03,20,NaN,80000,0,2032,1,28,0,NaN,NaN,NaN,NaN,NaN
1940 07 29 03,10,NaN,70000,0,3105,1,-9,1,NaN,NaN,NaN,NaN,NaN
1940 07 29 03,20,NaN,60000,0,4320,1,-90,1,NaN,NaN,NaN,NaN,NaN
1940 07 29 03,10,NaN,50000,0,5713,1,-160,1,NaN,NaN,NaN,NaN,NaN
1940 07 29 03,10,NaN,40000,0,7360,1,-255,1,NaN,NaN,NaN,NaN,NaN
1940 07 29 03,10,NaN,30000,0,9373,1,-416,1,NaN,NaN,NaN,NaN,NaN
1940 07 29 03,10,NaN,20000,0,12035,1,-500,1,NaN,NaN,NaN,NaN,NaN
1940 07 29 03,10,NaN,10000,0,16579,1,-495,1,NaN,NaN,NaN,NaN,NaN
1940 07 29 17,10,NaN,50000,0,5714,1,-185,1,NaN,NaN,NaN,NaN,NaN
1940 07 29 17,10,NaN,40000,0,7338,1,-287,1,NaN,NaN,NaN,NaN,NaN
1940 07 29 17,10,NaN,30000,0,9348,1,-420,1,NaN,NaN,NaN,NaN,NaN
1940 07 29 17,10,NaN,10000,0,16590,1,-547,1,NaN,NaN,NaN,NaN,NaN
1940 07 30 03,20,NaN,90000,0,1064,1,96,0,NaN,NaN,NaN,NaN,NaN
1940 07 30 03,20,NaN,80000,0,2029,1,34,0,NaN,NaN,NaN,NaN,NaN
1940 07 30 03,10,NaN,70000,0,3105,1,-6,1,NaN,NaN,NaN,NaN,NaN
1940 07 30 03,20,NaN,60000,0,4313,1,-100,1,NaN,NaN,NaN,NaN,NaN
1940 07 30 03,10,NaN,50000,0,5694,1,-152,1,NaN,NaN,NaN,NaN,NaN
1940 07 30 03,10,NaN,40000,0,7331,1,-289,1,NaN,NaN,NaN,NaN,NaN
1940 07 30 03,10,NaN,30000,0,9321,1,-444,1,NaN,NaN,NaN,NaN,NaN
1940 07 30 03,10,NaN,20000,0,11971,1,-495,1,NaN,NaN,NaN,NaN,NaN
1940 07 30 17,10,NaN,50000,0,5793,1,-122,1,NaN,NaN,NaN,NaN,NaN
1940 07 30 17,10,NaN,40000,0,7473,1,-218,1,NaN,NaN,NaN,NaN,NaN
1940 07 30 17,10,NaN,30000,0,9526,1,-370,1,NaN,NaN,NaN,NaN,NaN
1940 07 30 17,10,NaN,20000,0,12198,1,-550,1,NaN,NaN,NaN,NaN,NaN
1940 07 31 03,20,NaN,90000,0,1088,1,106,0,NaN,NaN,NaN,NaN,NaN
1940 07 31 03,20,NaN,80000,0,2060,1,54,0,NaN,NaN,NaN,NaN,NaN
1940 07 31 03,10,NaN,70000,0,3147,1,-6,1,NaN,NaN,NaN,NaN,NaN
1940 07 31 03,20,NaN,60000,0,4375,1,-40,1,NaN,NaN,NaN,NaN,NaN
1940 07 31 03,10,NaN,50000,0,5789,1,-123,1,NaN,NaN,NaN,NaN,NaN
1940 07 31 03,10,NaN,40000,0,7471,1,-190,1,NaN,NaN,NaN,NaN,NaN
1940 07 31 17,10,NaN,50000,0,5839,1,-95,1,NaN,NaN,NaN,NaN,NaN
1940 07 31 17,10,NaN,40000,0,7531,1,-203,1,NaN,NaN,NaN,NaN,NaN
1940 07 31 17,10,NaN,30000,0,9596,1,-354,1,NaN,NaN,NaN,NaN,NaN
1940 07 31 17,10,NaN,20000,0,12295,1,-556,1,NaN,NaN,NaN,NaN,NaN
1940 07 31 17,10,NaN,10000,0,16730,1,-535,1,NaN,NaN,NaN,NaN,NaN
1940 08 01 03,20,NaN,90000,0,1077,1,130,0,NaN,NaN,NaN,NaN,NaN
1940 08 01 03,20,NaN,80000,0,2053,1,66,0,NaN,NaN,NaN,NaN,NaN
1940 08 01 03,10,NaN,70000,0,3146,1,-56,1,NaN,NaN,NaN,NaN,NaN
1940 08 01 03,20,NaN,60000,0,4401,1,-3,1,NaN,NaN,NaN,NaN,NaN
1940 08 01 03,10,NaN,50000,0,5828,1,-94,1,NaN,NaN,NaN,NaN,NaN
1940 08 01 03,10,NaN,40000,0,7519,1,-202,1,NaN,NaN,NaN,NaN,NaN
1940 08 01 03,10,NaN,30000,0,9580,1,-366,1,NaN,NaN,NaN,NaN,NaN
1940 08 01 03,10,NaN,20000,0,12261,1,-562,1,NaN,NaN,NaN,NaN,NaN
1940 08 01 03,10,NaN,10000,0,16674,1,-535,1,NaN,NaN,NaN,NaN,NaN
1940 08 01 17,10,NaN,50000,0,5849,1,-90,1,NaN,NaN,NaN,NaN,NaN
1940 08 01 17,10,NaN,40000,0,7536,1,-198,1,NaN,NaN,NaN,NaN,NaN
1940 08 01 17,10,NaN,30000,0,9595,1,-370,1,NaN,NaN,NaN,NaN,NaN
1940 08 01 17,10,NaN,20000,0,12277,1,-555,1,NaN,NaN,NaN,NaN,NaN
1940 08 02 03,20,NaN,90000,0,1049,1,119,0,NaN,NaN,NaN,NaN,NaN
1940 08 02 03,20,NaN,80000,0,2027,1,82,0,NaN,NaN,NaN,NaN,NaN
1940 08 02 03,10,NaN,70000,0,3128,1,-53,1,NaN,NaN,NaN,NaN,NaN
1940 08 02 03,20,NaN,60000,0,4369,1,-26,1,NaN,NaN,NaN,NaN,NaN
1940 08 02 03,10,NaN,50000,0,5795,1,-104,1,NaN,NaN,NaN,NaN,NaN
1940 08 02 03,10,NaN,40000,0,7467,1,-242,1,NaN,NaN,NaN,NaN,NaN
1940 08 02 03,10,NaN,30000,0,9498,1,-382,1,NaN,NaN,NaN,NaN,NaN
1940 08 02 03,10,NaN,20000,0,12177,1,-558,1,NaN,NaN,NaN,NaN,NaN
1940 08 02 17,10,NaN,50000,0,5840,1,-94,1,NaN,NaN,NaN,NaN,NaN
1940 08 02 17,10,NaN,40000,0,7527,1,-214,1,NaN,NaN,NaN,NaN,NaN
1940 08 02 17,10,NaN,30000,0,9575,1,-385,1,NaN,NaN,NaN,NaN,NaN
1940 08 02 17,10,NaN,20000,0,12260,1,-528,1,NaN,NaN,NaN,NaN,NaN
1940 08 03 03,20,NaN,90000,0,1064,1,135,0,NaN,NaN,NaN,NaN,NaN
1940 08 03 03,20,NaN,80000,0,2057,1,115,0,NaN,NaN,NaN,NaN,NaN
1940 08 03 03,10,NaN,70000,0,3163,1,-69,1,NaN,NaN,NaN,NaN,NaN
1940 08 03 03,20,NaN,60000,0,4411,1,-10,1,NaN,NaN,NaN,NaN,NaN
1940 08 03 03,10,NaN,50000,0,5842,1,-90,1,NaN,NaN,NaN,NaN,NaN
1940 08 03 03,10,NaN,40000,0,7527,1,-216,1,NaN,NaN,NaN,NaN,NaN
1940 08 03 03,10,NaN,30000,0,9576,1,-383,1,NaN,NaN,NaN,NaN,NaN
1940 08 03 03,10,NaN,20000,0,12240,1,-567,1,NaN,NaN,NaN,NaN,NaN
1940 08 03 17,10,NaN,50000,0,5916,1,-54,1,NaN,NaN,NaN,NaN,NaN
1940 08 03 17,10,NaN,40000,0,7621,1,-190,1,NaN,NaN,NaN,NaN,NaN
1940 08 04 03,20,NaN,90000,0,1083,1,165,0,NaN,NaN,NaN,NaN,NaN
1940 08 04 03,20,NaN,80000,0,2076,1,116,0,NaN,NaN,NaN,NaN,NaN
1940 08 04 03,10,NaN,70000,0,3181,1,-62,1,NaN,NaN,NaN,NaN,NaN
1940 08 04 03,20,NaN,60000,0,4427,1,-4,1,NaN,NaN,NaN,NaN,NaN
1940 08 04 03,10,NaN,50000,0,5862,1,-100,1,NaN,NaN,NaN,NaN,NaN
1940 08 04 03,10,NaN,40000,0,7569,1,-236,1,NaN,NaN,NaN,NaN,NaN
1940 08 04 03,10,NaN,30000,0,9618,1,-386,1,NaN,NaN,NaN,NaN,NaN
1940 08 04 03,10,NaN,20000,0,12293,1,-560,1,NaN,NaN,NaN,NaN,NaN
1940 08 04 17,10,NaN,50000,0,5852,1,-100,1,NaN,NaN,NaN,NaN,NaN
1940 08 04 17,10,NaN,40000,0,7535,1,-218,1,NaN,NaN,NaN,NaN,NaN
1940 08 04 17,10,NaN,30000,0,9586,1,-381,1,NaN,NaN,NaN,NaN,NaN
1940 08 05 03,20,NaN,90000,0,1068,1,180,0,NaN,NaN,NaN,NaN,NaN
1940 08 05 03,20,NaN,80000,0,2063,1,110,0,NaN,NaN,NaN,NaN,NaN
1940 08 05 03,10,NaN,70000,0,3164,1,-50,1,NaN,NaN,NaN,NaN,NaN
1940 08 05 03,20,NaN,60000,0,4409,1,-13,1,NaN,NaN,NaN,NaN,NaN
1940 08 05 03,10,NaN,50000,0,5839,1,-94,1,NaN,NaN,NaN,NaN,NaN
1940 08 05 03,10,NaN,40000,0,7529,1,-200,1,NaN,NaN,NaN,NaN,NaN
1940 08 05 03,10,NaN,30000,0,9596,1,-353,1,NaN,NaN,NaN,NaN,NaN
1940 08 05 03,10,NaN,20000,0,12285,1,-578,1,NaN,NaN,NaN,NaN,NaN
1940 08 05 17,10,NaN,50000,0,5805,1,-112,1,NaN,NaN,NaN,NaN,NaN
1940 08 05 17,10,NaN,40000,0,7485,1,-217,1,NaN,NaN,NaN,NaN,NaN
1940 08 05 17,10,NaN,30000,0,9544,1,-360,1,NaN,NaN,NaN,NaN,NaN
1940 08 05 17,10,NaN,20000,0,12237,1,-562,1,NaN,NaN,NaN,NaN,NaN
1940 08 06 03,20,NaN,90000,0,1002,1,148,0,NaN,NaN,NaN,NaN,NaN
1940 08 06 03,20,NaN,80000,0,1990,1,94,0,NaN,NaN,NaN,NaN,NaN
1940 08 06 03,10,NaN,70000,0,3084,1,-15,1,NaN,NaN,NaN,NaN,NaN
1940 08 06 03,20,NaN,60000,0,4317,1,-32,1,NaN,NaN,NaN,NaN,NaN
1940 08 06 03,10,NaN,50000,0,5738,1,-114,1,NaN,NaN,NaN,NaN,NaN
1940 08 06 03,10,NaN,40000,0,7407,1,-228,1,NaN,NaN,NaN,NaN,NaN
1940 08 06 03,10,NaN,30000,0,9450,1,-400,1,NaN,NaN,NaN,NaN,NaN
